-2.989 -3 1.63e-06
-2.9604 -3 2.7235e-06
-2.9318 -3 3.9962e-06
-2.9032 -3 5.1827e-06
-2.8746 -3 6.1882e-06
-2.846 -3 6.7166e-06
-2.8174 -3 7.2391e-06
-2.7888 -3 6.9589e-06
-2.7602 -3 6.046e-06
-2.7316 -3 5.0147e-06
-2.703 -3 4.058e-06
-2.6744 -3 2.9745e-06
-2.6458 -3 2.2325e-06
-2.6172 -3 1.2834e-06
4.2475 -3 1.0175e-06
4.2761 -3 1.6933e-06
4.3047 -3 2.2055e-06
4.3333 -3 2.9942e-06
4.3619 -3 3.7835e-06
4.3905 -3 4.4128e-06
4.4191 -3 4.7391e-06
4.4477 -3 4.7996e-06
4.4763 -3 4.559e-06
4.505 -3 4.227e-06
4.5336 -3 3.5379e-06
4.5622 -3 2.7721e-06
4.5908 -3 1.9878e-06
4.6194 -3 1.2587e-06
7.9373 -3 1.0428e-06
7.9659 -3 1.3889e-06
7.9945 -3 1.6254e-06
8.0231 -3 1.9308e-06
8.0517 -3 2.125e-06
8.0803 -3 2.1944e-06
8.1089 -3 2.1517e-06
8.1375 -3 1.9535e-06
8.1661 -3 1.6333e-06
8.1947 -3 1.387e-06
8.2233 -3 1.013e-06
-10.197 -2.9713 1.0241e-06
-10.168 -2.9713 1.4767e-06
-10.14 -2.9713 1.9328e-06
-10.111 -2.9713 2.3269e-06
-10.083 -2.9713 2.5783e-06
-10.054 -2.9713 2.6746e-06
-10.025 -2.9713 2.6374e-06
-9.9967 -2.9713 2.4388e-06
-9.9681 -2.9713 2.0944e-06
-9.9395 -2.9713 1.6629e-06
-9.9109 -2.9713 1.2025e-06
-6.593 -2.9713 1.0673e-06
-6.5644 -2.9713 1.5169e-06
-6.5358 -2.9713 1.8031e-06
-6.5072 -2.9713 2.1877e-06
-6.4785 -2.9713 2.4634e-06
-6.4499 -2.9713 2.5906e-06
-6.4213 -2.9713 2.5576e-06
-6.3927 -2.9713 2.3813e-06
-6.3641 -2.9713 2.0857e-06
-6.3355 -2.9713 1.8475e-06
-6.3069 -2.9713 1.4718e-06
-6.2783 -2.9713 1.1071e-06
-3.275 -2.9713 1.0267e-06
-3.2464 -2.9713 1.3203e-06
-3.2178 -2.9713 1.4038e-06
-3.1892 -2.9713 1.2264e-06
-3.0176 -2.9713 2.4802e-06
-2.989 -2.9713 5.3277e-06
-2.9604 -2.9713 9.2077e-06
-2.9318 -2.9713 1.355e-05
-2.9032 -2.9713 1.7631e-05
-2.8746 -2.9713 2.1286e-05
-2.846 -2.9713 2.336e-05
-2.8174 -2.9713 2.5245e-05
-2.7888 -2.9713 2.4741e-05
-2.7602 -2.9713 2.1976e-05
-2.7316 -2.9713 1.8246e-05
-2.703 -2.9713 1.4572e-05
-2.6744 -2.9713 1.0938e-05
-2.6458 -2.9713 8.4086e-06
-2.6172 -2.9713 4.8979e-06
-2.5886 -2.9713 2.5234e-06
-2.56 -2.9713 1.2502e-06
3.418 -2.9713 1.1521e-06
3.4466 -2.9713 1.3139e-06
3.4752 -2.9713 1.3498e-06
3.5039 -2.9713 1.2965e-06
3.5325 -2.9713 1.1213e-06
4.2189 -2.9713 1.3641e-06
4.2475 -2.9713 2.9348e-06
4.2761 -2.9713 5.1289e-06
4.3047 -2.9713 6.8565e-06
4.3333 -2.9713 9.6743e-06
4.3619 -2.9713 1.2447e-05
4.3905 -2.9713 1.4731e-05
4.4191 -2.9713 1.6264e-05
4.4477 -2.9713 1.6762e-05
4.4763 -2.9713 1.6132e-05
4.505 -2.9713 1.5167e-05
4.5336 -2.9713 1.3078e-05
4.5622 -2.9713 1.0468e-05
4.5908 -2.9713 7.6769e-06
4.6194 -2.9713 5.0842e-06
4.648 -2.9713 2.9328e-06
4.6766 -2.9713 1.3775e-06
7.8801 -2.9713 1.1823e-06
7.9087 -2.9713 2.0072e-06
7.9373 -2.9713 3.0159e-06
7.9659 -2.9713 4.1185e-06
7.9945 -2.9713 4.8403e-06
8.0231 -2.9713 5.7761e-06
8.0517 -2.9713 6.4523e-06
8.0803 -2.9713 6.7578e-06
8.1089 -2.9713 6.6206e-06
8.1375 -2.9713 6.0338e-06
8.1661 -2.9713 5.1156e-06
8.1947 -2.9713 4.376e-06
8.2233 -2.9713 3.1797e-06
8.2519 -2.9713 2.0422e-06
8.2805 -2.9713 1.103e-06
-10.197 -2.9426 1.3319e-06
-10.168 -2.9426 1.9323e-06
-10.14 -2.9426 2.5146e-06
-10.111 -2.9426 2.9945e-06
-10.083 -2.9426 3.3175e-06
-10.054 -2.9426 3.4213e-06
-10.025 -2.9426 3.3477e-06
-9.9967 -2.9426 3.0684e-06
-9.9681 -2.9426 2.6226e-06
-9.9395 -2.9426 2.0573e-06
-9.9109 -2.9426 1.4597e-06
-6.593 -2.9426 1.2727e-06
-6.5644 -2.9426 1.9169e-06
-6.5358 -2.9426 2.3651e-06
-6.5072 -2.9426 2.99e-06
-6.4785 -2.9426 3.4888e-06
-6.4499 -2.9426 3.8085e-06
-6.4213 -2.9426 3.9182e-06
-6.3927 -2.9426 3.7558e-06
-6.3641 -2.9426 3.4142e-06
-6.3355 -2.9426 3.1074e-06
-6.3069 -2.9426 2.5785e-06
-6.2783 -2.9426 2.012e-06
-6.2497 -2.9426 1.4844e-06
-6.2211 -2.9426 1.0328e-06
-3.3036 -2.9426 1.0312e-06
-3.275 -2.9426 1.3916e-06
-3.2464 -2.9426 1.8063e-06
-3.2178 -2.9426 1.9376e-06
-3.1892 -2.9426 1.7169e-06
-3.1606 -2.9426 1.1514e-06
-3.0462 -2.9426 1.0613e-06
-3.0176 -2.9426 3.3902e-06
-2.989 -2.9426 7.3579e-06
-2.9604 -2.9426 1.2813e-05
-2.9318 -2.9426 1.9017e-05
-2.9032 -2.9426 2.508e-05
-2.8746 -2.9426 3.0245e-05
-2.846 -2.9426 3.3119e-05
-2.8174 -2.9426 3.6054e-05
-2.7888 -2.9426 3.6089e-05
-2.7602 -2.9426 3.2309e-05
-2.7316 -2.9426 2.6756e-05
-2.703 -2.9426 2.1309e-05
-2.6744 -2.9426 1.6148e-05
-2.6458 -2.9426 1.2504e-05
-2.6172 -2.9426 7.402e-06
-2.5886 -2.9426 3.7445e-06
-2.56 -2.9426 1.8579e-06
2.5314 -2.9426 1.0065e-06
3.3894 -2.9426 1.3653e-06
3.418 -2.9426 1.7895e-06
3.4466 -2.9426 2.0731e-06
3.4752 -2.9426 2.1433e-06
3.5039 -2.9426 2.0694e-06
3.5325 -2.9426 1.815e-06
3.5611 -2.9426 1.4402e-06
3.5897 -2.9426 1.0291e-06
4.2189 -2.9426 1.6658e-06
4.2475 -2.9426 3.7522e-06
4.2761 -2.9426 6.756e-06
4.3047 -2.9426 9.1566e-06
4.3333 -2.9426 1.3079e-05
4.3619 -2.9426 1.7017e-05
4.3905 -2.9426 2.0516e-05
4.4191 -2.9426 2.2812e-05
4.4477 -2.9426 2.3716e-05
4.4763 -2.9426 2.314e-05
4.505 -2.9426 2.2011e-05
4.5336 -2.9426 1.9068e-05
4.5622 -2.9426 1.5441e-05
4.5908 -2.9426 1.1547e-05
4.6194 -2.9426 7.8064e-06
4.648 -2.9426 4.6198e-06
4.6766 -2.9426 2.2739e-06
7.8801 -2.9426 1.5389e-06
7.9087 -2.9426 2.6317e-06
7.9373 -2.9426 3.9649e-06
7.9659 -2.9426 5.4024e-06
7.9945 -2.9426 6.3448e-06
8.0231 -2.9426 7.6148e-06
8.0517 -2.9426 8.4971e-06
8.0803 -2.9426 8.864e-06
8.1089 -2.9426 8.6733e-06
8.1375 -2.9426 7.9537e-06
8.1661 -2.9426 6.6908e-06
8.1947 -2.9426 5.7019e-06
8.2233 -2.9426 4.1366e-06
8.2519 -2.9426 2.653e-06
8.2805 -2.9426 1.4113e-06
8.824 -2.9426 1.0875e-06
8.8526 -2.9426 1.2073e-06
8.8812 -2.9426 1.2102e-06
8.9098 -2.9426 1.0973e-06
-10.168 -2.9139 1.1467e-06
-10.14 -2.9139 1.4421e-06
-10.111 -2.9139 1.6764e-06
-10.083 -2.9139 1.7993e-06
-10.054 -2.9139 1.7969e-06
-10.025 -2.9139 1.736e-06
-9.9967 -2.9139 1.5461e-06
-9.9681 -2.9139 1.267e-06
-6.5358 -2.9139 1.2374e-06
-6.5072 -2.9139 1.6962e-06
-6.4785 -2.9139 2.134e-06
-6.4499 -2.9139 2.4774e-06
-6.4213 -2.9139 2.6909e-06
-6.3927 -2.9139 2.7675e-06
-6.3641 -2.9139 2.6692e-06
-6.3355 -2.9139 2.5228e-06
-6.3069 -2.9139 2.2199e-06
-6.2783 -2.9139 1.8579e-06
-6.2497 -2.9139 1.4565e-06
-6.2211 -2.9139 1.0784e-06
-3.2464 -2.9139 1.0381e-06
-3.2178 -2.9139 1.1221e-06
-3.0176 -2.9139 1.9892e-06
-2.989 -2.9139 4.3316e-06
-2.9604 -2.9139 7.6526e-06
-2.9318 -2.9139 1.1531e-05
-2.9032 -2.9139 1.5233e-05
-2.8746 -2.9139 1.8478e-05
-2.846 -2.9139 2.0342e-05
-2.8174 -2.9139 2.2247e-05
-2.7888 -2.9139 2.2419e-05
-2.7602 -2.9139 2.0485e-05
-2.7316 -2.9139 1.7069e-05
-2.703 -2.9139 1.3442e-05
-2.6744 -2.9139 1.0144e-05
-2.6458 -2.9139 8.0077e-06
-2.6172 -2.9139 4.8306e-06
-2.5886 -2.9139 2.4066e-06
-2.56 -2.9139 1.1547e-06
3.418 -2.9139 1.2244e-06
3.4466 -2.9139 1.4424e-06
3.4752 -2.9139 1.5288e-06
3.5039 -2.9139 1.5105e-06
3.5325 -2.9139 1.3483e-06
3.5611 -2.9139 1.0941e-06
4.2475 -2.9139 1.9823e-06
4.2761 -2.9139 3.7027e-06
4.3047 -2.9139 5.1146e-06
4.3333 -2.9139 7.5241e-06
4.3619 -2.9139 1.0006e-05
4.3905 -2.9139 1.2181e-05
4.4191 -2.9139 1.3842e-05
4.4477 -2.9139 1.4683e-05
4.4763 -2.9139 1.4511e-05
4.505 -2.9139 1.3876e-05
4.5336 -2.9139 1.2358e-05
4.5622 -2.9139 1.0231e-05
4.5908 -2.9139 7.8144e-06
4.6194 -2.9139 5.4507e-06
4.648 -2.9139 3.3939e-06
4.6766 -2.9139 1.787e-06
7.9087 -2.9139 1.559e-06
7.9373 -2.9139 2.3117e-06
7.9659 -2.9139 3.1268e-06
7.9945 -2.9139 3.6499e-06
8.0231 -2.9139 4.3122e-06
8.0517 -2.9139 4.7717e-06
8.0803 -2.9139 4.9614e-06
8.1089 -2.9139 4.805e-06
8.1375 -2.9139 4.3154e-06
8.1661 -2.9139 3.6149e-06
8.1947 -2.9139 3.0614e-06
8.2233 -2.9139 2.1753e-06
8.2519 -2.9139 1.3543e-06
-6.4213 -2.8852 1.0582e-06
-6.3927 -2.8852 1.2144e-06
-6.3641 -2.8852 1.3031e-06
-6.3355 -2.8852 1.3102e-06
-6.3069 -2.8852 1.2612e-06
-6.2783 -2.8852 1.148e-06
-2.989 -2.8852 1.1578e-06
-2.9604 -2.8852 2.0648e-06
-2.9318 -2.8852 3.1872e-06
-2.9032 -2.8852 4.2702e-06
-2.8746 -2.8852 5.1615e-06
-2.846 -2.8852 5.7095e-06
-2.8174 -2.8852 6.3655e-06
-2.7888 -2.8852 6.4871e-06
-2.7602 -2.8852 5.9468e-06
-2.7316 -2.8852 5.0589e-06
-2.703 -2.8852 3.9883e-06
-2.6744 -2.8852 3.0031e-06
-2.6458 -2.8852 2.3583e-06
-2.6172 -2.8852 1.4823e-06
4.3047 -2.8852 1.2078e-06
4.3333 -2.8852 1.8981e-06
4.3619 -2.8852 2.6959e-06
4.3905 -2.8852 3.3941e-06
4.4191 -2.8852 3.9914e-06
4.4477 -2.8852 4.4552e-06
4.4763 -2.8852 4.5738e-06
4.505 -2.8852 4.4631e-06
4.5336 -2.8852 4.1381e-06
4.5622 -2.8852 3.6306e-06
4.5908 -2.8852 2.9135e-06
4.6194 -2.8852 2.1613e-06
4.648 -2.8852 1.4728e-06
8.0231 -2.8852 1.1173e-06
8.0517 -2.8852 1.1784e-06
8.0803 -2.8852 1.2041e-06
8.1089 -2.8852 1.1415e-06
-9.9967 -2.8565 1.0001e-06
-2.989 -2.8565 1.3262e-06
-2.9604 -2.8565 2.2217e-06
-2.9318 -2.8565 3.18e-06
-2.9032 -2.8565 4.1548e-06
-2.8746 -2.8565 5.0595e-06
-2.846 -2.8565 5.3557e-06
-2.8174 -2.8565 5.6202e-06
-2.7888 -2.8565 5.785e-06
-2.7602 -2.8565 5.472e-06
-2.7316 -2.8565 4.3523e-06
-2.703 -2.8565 3.4184e-06
-2.6744 -2.8565 2.6114e-06
-2.6458 -2.8565 2.0895e-06
-2.6172 -2.8565 1.2479e-06
4.2761 -2.8565 1.5288e-06
4.3047 -2.8565 1.9216e-06
4.3333 -2.8565 2.452e-06
4.3619 -2.8565 2.8581e-06
4.3905 -2.8565 3.2595e-06
4.4191 -2.8565 3.417e-06
4.4477 -2.8565 3.2277e-06
4.4763 -2.8565 2.9316e-06
4.505 -2.8565 2.7195e-06
4.5336 -2.8565 2.2275e-06
4.5622 -2.8565 1.5924e-06
4.5908 -2.8565 1.1097e-06
7.9945 -2.8565 1.0153e-06
8.0231 -2.8565 1.2837e-06
8.0517 -2.8565 1.5795e-06
8.0803 -2.8565 1.7302e-06
8.1089 -2.8565 1.7909e-06
8.1375 -2.8565 1.7882e-06
8.1661 -2.8565 1.6571e-06
8.1947 -2.8565 1.4741e-06
8.2233 -2.8565 1.1921e-06
-10.197 -2.8278 1.4964e-06
-10.168 -2.8278 2.4486e-06
-10.14 -2.8278 3.5209e-06
-10.111 -2.8278 4.5971e-06
-10.083 -2.8278 5.5067e-06
-10.054 -2.8278 6.0822e-06
-10.025 -2.8278 6.2865e-06
-9.9967 -2.8278 6.213e-06
-9.9681 -2.8278 5.7149e-06
-9.9395 -2.8278 4.8818e-06
-9.9109 -2.8278 3.8417e-06
-9.8823 -2.8278 2.737e-06
-9.8537 -2.8278 1.7175e-06
-9.8251 -2.8278 1.1486e-06
-6.6502 -2.8278 1.5441e-06
-6.6216 -2.8278 2.5124e-06
-6.593 -2.8278 3.5244e-06
-6.5644 -2.8278 4.4303e-06
-6.5358 -2.8278 4.8966e-06
-6.5072 -2.8278 5.3086e-06
-6.4785 -2.8278 5.35e-06
-6.4499 -2.8278 5.0177e-06
-6.4213 -2.8278 4.3672e-06
-6.3927 -2.8278 3.5293e-06
-6.3641 -2.8278 2.625e-06
-6.3355 -2.8278 2.0398e-06
-6.3069 -2.8278 1.2773e-06
-3.5325 -2.8278 1.0217e-06
-3.3322 -2.8278 1.1199e-06
-3.3036 -2.8278 2.056e-06
-3.275 -2.8278 2.667e-06
-3.2464 -2.8278 3.3327e-06
-3.2178 -2.8278 3.4423e-06
-3.1892 -2.8278 2.9097e-06
-3.1606 -2.8278 1.9011e-06
-3.0462 -2.8278 1.8258e-06
-3.0176 -2.8278 5.5145e-06
-2.989 -2.8278 1.1493e-05
-2.9604 -2.8278 1.9844e-05
-2.9318 -2.8278 2.9827e-05
-2.9032 -2.8278 3.9639e-05
-2.8746 -2.8278 4.7487e-05
-2.846 -2.8278 5.1459e-05
-2.8174 -2.8278 5.5633e-05
-2.7888 -2.8278 5.6707e-05
-2.7602 -2.8278 5.2969e-05
-2.7316 -2.8278 4.4712e-05
-2.703 -2.8278 3.4553e-05
-2.6744 -2.8278 2.5426e-05
-2.6458 -2.8278 2.0039e-05
-2.6172 -2.8278 1.2698e-05
-2.5886 -2.8278 6.4142e-06
-2.56 -2.8278 2.6692e-06
-2.3883 -2.8278 2.2509e-06
-2.3311 -2.8278 1.9041e-06
1.2728 -2.8278 1.3515e-06
1.3586 -2.8278 1.1995e-06
1.5875 -2.8278 1.0372e-06
1.6161 -2.8278 1.2235e-06
1.6447 -2.8278 1.298e-06
1.6733 -2.8278 1.3222e-06
1.7019 -2.8278 1.2071e-06
3.3608 -2.8278 1.3394e-06
3.3894 -2.8278 1.7807e-06
3.418 -2.8278 2.0987e-06
3.4466 -2.8278 2.2048e-06
3.4752 -2.8278 2.1025e-06
3.5039 -2.8278 1.9276e-06
3.5325 -2.8278 1.5562e-06
3.5611 -2.8278 1.1208e-06
3.9615 -2.8278 1.1123e-06
3.9901 -2.8278 1.415e-06
4.0187 -2.8278 1.4936e-06
4.0473 -2.8278 1.2812e-06
4.1903 -2.8278 1.1478e-06
4.2189 -2.8278 3.3267e-06
4.2475 -2.8278 6.8064e-06
4.2761 -2.8278 1.1387e-05
4.3047 -2.8278 1.4883e-05
4.3333 -2.8278 2.0327e-05
4.3619 -2.8278 2.5417e-05
4.3905 -2.8278 2.9339e-05
4.4191 -2.8278 3.1596e-05
4.4477 -2.8278 3.1878e-05
4.4763 -2.8278 2.9943e-05
4.505 -2.8278 2.7602e-05
4.5336 -2.8278 2.3001e-05
4.5622 -2.8278 1.771e-05
4.5908 -2.8278 1.2349e-05
4.6194 -2.8278 7.5953e-06
4.648 -2.8278 3.9428e-06
4.6766 -2.8278 1.5053e-06
4.8196 -2.8278 1.3437e-06
4.8482 -2.8278 1.6924e-06
4.8768 -2.8278 1.7302e-06
4.9054 -2.8278 1.4853e-06
4.934 -2.8278 1.2213e-06
7.8801 -2.8278 1.8232e-06
7.9087 -2.8278 3.2986e-06
7.9373 -2.8278 5.2067e-06
7.9659 -2.8278 7.4044e-06
7.9945 -2.8278 8.9101e-06
8.0231 -2.8278 1.1032e-05
8.0517 -2.8278 1.2698e-05
8.0803 -2.8278 1.3721e-05
8.1089 -2.8278 1.3881e-05
8.1375 -2.8278 1.3107e-05
8.1661 -2.8278 1.152e-05
8.1947 -2.8278 1.0116e-05
8.2233 -2.8278 7.7144e-06
8.2519 -2.8278 5.2701e-06
8.2805 -2.8278 3.111e-06
8.3091 -2.8278 1.4614e-06
8.4807 -2.8278 1.2552e-06
8.5094 -2.8278 1.4598e-06
8.538 -2.8278 1.4068e-06
8.5666 -2.8278 1.1353e-06
8.7954 -2.8278 1.2975e-06
8.824 -2.8278 1.5502e-06
8.8526 -2.8278 1.8108e-06
8.8812 -2.8278 1.8906e-06
8.9098 -2.8278 1.7928e-06
8.9384 -2.8278 1.5469e-06
8.967 -2.8278 1.2121e-06
-10.226 -2.799 1.7018e-06
-10.197 -2.799 3.2254e-06
-10.168 -2.799 5.138e-06
-10.14 -2.799 7.1987e-06
-10.111 -2.799 9.1996e-06
-10.083 -2.799 1.0764e-05
