9.5305000000 0.0001871700
9.6275000000 0.0002172900
9.7245000000 0.0002772300
9.8215000000 0.0003653300
9.9185000000 0.0004771100
10.0150000000 0.0006083700
10.1120000000 0.0007544300
10.2090000000 0.0009078800
10.3070000000 0.0010657000
10.4040000000 0.0012181000
10.5010000000 0.0013625000
10.5980000000 0.0014908000
10.6950000000 0.0015976000
10.7920000000 0.0016802000
10.8890000000 0.0017297000
10.9860000000 0.0017482000
11.0830000000 0.0017280000
11.1800000000 0.0016717000
11.2770000000 0.0015785000
11.3740000000 0.0014494000
11.4710000000 0.0012916000
11.5680000000 0.0011071000
11.6650000000 0.0009079700
11.7620000000 0.0007012500
11.8590000000 0.0004999100
11.9560000000 0.0003167600
12.0530000000 0.0001651100
12.1500000000 0.0000596910
12.2470000000 0.0000139710
12.3440000000 0.0000409610
12.4410000000 0.0001517600
12.5380000000 0.0003550100
12.6350000000 0.0006569200
12.7320000000 0.0010581000
12.8290000000 0.0015595000
12.9260000000 0.0021511000
13.0230000000 0.0028261000
13.1200000000 0.0035686000
13.2170000000 0.0043576000
13.3140000000 0.0051802000
13.4110000000 0.0059995000
13.5080000000 0.0068066000
13.6050000000 0.0075619000
13.7020000000 0.0082493000
13.7990000000 0.0088481000
13.8960000000 0.0093255000
13.9930000000 0.0096883000
14.0900000000 0.0098981000
14.1870000000 0.0099729000
14.2840000000 0.0098956000
14.3810000000 0.0096732000
14.4780000000 0.0093244000
14.5750000000 0.0088427000
14.6720000000 0.0082695000
14.7690000000 0.0076026000
14.8660000000 0.0068797000
14.9630000000 0.0061183000
