-15.0840000000 0.0061183000
-15.0600000000 0.0063123000
-15.0350000000 0.0065041000
-15.0110000000 0.0066933000
-14.9870000000 0.0068797000
-14.9630000000 0.0070637000
-14.9380000000 0.0072455000
-14.9140000000 0.0074252000
-14.8900000000 0.0076026000
-14.8660000000 0.0077768000
-14.8410000000 0.0079467000
-14.8170000000 0.0081112000
-14.7930000000 0.0082695000
-14.7690000000 0.0084215000
-14.7440000000 0.0085673000
-14.7200000000 0.0087075000
-14.6960000000 0.0088427000
-14.6720000000 0.0089727000
-14.6470000000 0.0090971000
-14.6230000000 0.0092148000
-14.5990000000 0.0093244000
-14.5750000000 0.0094252000
-14.5500000000 0.0095167000
-14.5260000000 0.0095991000
-14.5020000000 0.0096732000
-14.4780000000 0.0097397000
-14.4530000000 0.0097992000
-14.4290000000 0.0098514000
-14.4050000000 0.0098956000
-14.3810000000 0.0099306000
-14.3560000000 0.0099554000
-14.3320000000 0.0099695000
-14.3080000000 0.0099729000
-14.2840000000 0.0099666000
-14.2590000000 0.0099516000
-14.2350000000 0.0099286000
-14.2110000000 0.0098981000
-14.1870000000 0.0098596000
-14.1620000000 0.0098124000
-14.1380000000 0.0097555000
-14.1140000000 0.0096883000
-14.0900000000 0.0096108000
-14.0650000000 0.0095238000
-14.0410000000 0.0094283000
-14.0170000000 0.0093255000
-13.9930000000 0.0092163000
-13.9680000000 0.0091006000
-13.9440000000 0.0089781000
-13.9200000000 0.0088481000
-13.8960000000 0.0087099000
-13.8710000000 0.0085637000
-13.8470000000 0.0084098000
-13.8230000000 0.0082493000
-13.7990000000 0.0080835000
-13.7740000000 0.0079134000
-13.7500000000 0.0077396000
-13.7260000000 0.0075619000
-13.7020000000 0.0073800000
-13.6770000000 0.0071935000
-13.6530000000 0.0070022000
-13.6290000000 0.0068066000
-13.6050000000 0.0066075000
-13.5800000000 0.0064059000
-13.5560000000 0.0062030000
-13.5320000000 0.0059995000
-13.5080000000 0.0057956000
-13.4830000000 0.0055912000
-13.4590000000 0.0053861000
-13.4350000000 0.0051802000
-13.4110000000 0.0049737000
-13.3860000000 0.0047673000
-13.3620000000 0.0045616000
-13.3380000000 0.0043576000
-13.3140000000 0.0041561000
-13.2890000000 0.0039574000
-13.2650000000 0.0037616000
-13.2410000000 0.0035686000
-13.2170000000 0.0033783000
-13.1920000000 0.0031909000
-13.1680000000 0.0030067000
-13.1440000000 0.0028261000
-13.1200000000 0.0026499000
-13.0950000000 0.0024784000
-13.0710000000 0.0023121000
-13.0470000000 0.0021511000
-13.0230000000 0.0019953000
-12.9980000000 0.0018448000
-12.9740000000 0.0016995000
-12.9500000000 0.0015595000
-12.9260000000 0.0014251000
-12.9010000000 0.0012966000
-12.8770000000 0.0011742000
-12.8530000000 0.0010581000
-12.8290000000 0.0009484300
-12.8040000000 0.0008450400
-12.7800000000 0.0007478800
-12.7560000000 0.0006569200
-12.7320000000 0.0005721200
-12.7070000000 0.0004935200
-12.6830000000 0.0004211400
-12.6590000000 0.0003550100
-12.6350000000 0.0002950900
-12.6100000000 0.0002413200
-12.5860000000 0.0001935900
-12.5620000000 0.0001517600
-12.5380000000 0.0001157000
-12.5130000000 0.0000853000
-12.4890000000 0.0000604300
-12.4650000000 0.0000409610
-12.4410000000 0.0000267490
-12.4160000000 0.0000176310
-12.3920000000 0.0000134320
-12.3680000000 0.0000139710
-12.3440000000 0.0000190620
-12.3190000000 0.0000285140
-12.2950000000 0.0000421280
-12.2710000000 0.0000596910
-12.1980000000 0.0001339000
-12.1740000000 0.0001651100
-12.1500000000 0.0001992100
-12.1250000000 0.0002360100
-12.1010000000 0.0002752700
-12.0770000000 0.0003167600
-12.0530000000 0.0003602100
-12.0280000000 0.0004053700
-12.0040000000 0.0004520000
-11.9800000000 0.0004999100
-11.9560000000 0.0005489500
-11.9310000000 0.0005989600
-11.9070000000 0.0006498000
-11.8830000000 0.0007012500
-11.8590000000 0.0007530600
-11.8340000000 0.0008049600
-11.8100000000 0.0008566700
-11.7860000000 0.0009079700
-11.7620000000 0.0009587300
-11.7370000000 0.0010089000
-11.7130000000 0.0010584000
-11.6890000000 0.0011071000
-11.6650000000 0.0011551000
-11.6400000000 0.0012020000
-11.6160000000 0.0012476000
-11.5920000000 0.0012916000
-11.5680000000 0.0013338000
-11.5430000000 0.0013742000
-11.5190000000 0.0014127000
-11.4950000000 0.0014494000
-11.4710000000 0.0014844000
-11.4460000000 0.0015177000
-11.4220000000 0.0015491000
-11.3980000000 0.0015785000
-11.3740000000 0.0016056000
-11.3490000000 0.0016302000
-11.3250000000 0.0016522000
-11.3010000000 0.0016717000
-11.2770000000 0.0016889000
-11.2520000000 0.0017040000
-11.2280000000 0.0017170000
-11.2040000000 0.0017280000
-11.1800000000 0.0017368000
-11.1550000000 0.0017432000
-11.1310000000 0.0017470000
-11.1070000000 0.0017482000
-11.0830000000 0.0017469000
-11.0580000000 0.0017432000
-11.0340000000 0.0017374000
-11.0100000000 0.0017297000
-10.9860000000 0.0017202000
-10.9610000000 0.0017089000
-10.9370000000 0.0016956000
-10.9130000000 0.0016802000
-10.8890000000 0.0016626000
-10.8640000000 0.0016428000
-10.8400000000 0.0016210000
-10.8160000000 0.0015976000
-10.7920000000 0.0015727000
-10.7670000000 0.0015466000
-10.7430000000 0.0015194000
-10.7190000000 0.0014908000
-10.6950000000 0.0014609000
-10.6700000000 0.0014294000
-10.6460000000 0.0013966000
-10.6220000000 0.0013625000
-10.5980000000 0.0013273000
-10.5730000000 0.0012914000
-10.5490000000 0.0012549000
-10.5250000000 0.0012181000
-10.5010000000 0.0011807000
-10.4760000000 0.0011429000
-10.4520000000 0.0011046000
-10.4280000000 0.0010657000
-10.4040000000 0.0010263000
-10.3790000000 0.0009867600
-10.3550000000 0.0009472100
-10.3310000000 0.0009078800
-10.3070000000 0.0008689000
-10.2820000000 0.0008303500
-10.2580000000 0.0007921900
-10.2340000000 0.0007544300
-10.2090000000 0.0007170500
-10.1850000000 0.0006801500
-10.1610000000 0.0006438600
-10.1370000000 0.0006083700
-10.1120000000 0.0005738400
-10.0880000000 0.0005404100
-10.0640000000 0.0005081600
-10.0400000000 0.0004771100
-10.0150000000 0.0004472700
-9.9912000000 0.0004186500
-9.9670000000 0.0003913100
-9.9427000000 0.0003653300
-9.9185000000 0.0003408300
-9.8942000000 0.0003179200
-9.8700000000 0.0002967000
-9.8457000000 0.0002772300
-9.8215000000 0.0002595400
-9.7972000000 0.0002436500
-9.7730000000 0.0002295600
-9.7487000000 0.0002172900
-9.7245000000 0.0002068700
-9.7002000000 0.0001983400
-9.6760000000 0.0001917600
-9.6517000000 0.0001871700
-9.6275000000 0.0001846000
-9.6032000000 0.0001840600
-9.5790000000 0.0001855300
-9.5547000000 0.0001890000
-9.5305000000 0.0001944200
-9.5062000000 0.0002017600
-9.4820000000 0.0002109900
-9.4577000000 0.0002221100
-9.4335000000 0.0002351100
-9.4092000000 0.0002499900
-9.3850000000 0.0002667300
-9.3607000000 0.0002852800
-9.3365000000 0.0003055700
-9.3122000000 0.0003274900
-9.2880000000 0.0003509400
-9.2637000000 0.0003758200
-9.2395000000 0.0004020600
-9.2152000000 0.0004296500
-9.1910000000 0.0004585700
-9.1667000000 0.0004888200
-9.1425000000 0.0005203400
-9.1182000000 0.0005530100
-9.0940000000 0.0005866900
-9.0697000000 0.0006212000
-9.0455000000 0.0006563900
-9.0212000000 0.0006921700
-8.9970000000 0.0007285300
-8.9727000000 0.0007655100
-8.9485000000 0.0008031700
-8.9242000000 0.0008415200
-8.9000000000 0.0008804900
-8.8757000000 0.0009199200
-8.8515000000 0.0009596300
-8.8272000000 0.0009994300
-8.8030000000 0.0010393000
-8.7787000000 0.0010792000
-8.7545000000 0.0011193000
-8.7302000000 0.0011599000
-8.7060000000 0.0012011000
-8.6817000000 0.0012430000
-8.6575000000 0.0012856000
-8.6332000000 0.0013286000
-8.6090000000 0.0013721000
-8.5847000000 0.0014159000
-8.5605000000 0.0014602000
-8.5362000000 0.0015054000
-8.5120000000 0.0015518000
-8.4877000000 0.0016001000
-8.4635000000 0.0016504000
-8.4392000000 0.0017030000
-8.4150000000 0.0017578000
-8.3907000000 0.0018149000
-8.3665000000 0.0018743000
-8.3422000000 0.0019363000
-8.3180000000 0.0020014000
-8.2937000000 0.0020704000
-8.2695000000 0.0021440000
-8.2452000000 0.0022230000
-8.2209000000 0.0023079000
-8.1967000000 0.0023989000
-8.1724000000 0.0024961000
-8.1482000000 0.0025996000
-8.1239000000 0.0027097000
-8.0997000000 0.0028272000
-8.0754000000 0.0029529000
-8.0512000000 0.0030882000
-8.0269000000 0.0032343000
-8.0027000000 0.0033919000
-7.9784000000 0.0035617000
-7.9542000000 0.0037438000
-7.9299000000 0.0039381000
-7.9057000000 0.0041448000
