 -7.1054E+00  3.3510E-06
 -7.0812E+00  6.8543E-06
 -7.0569E+00  1.2654E-05
 -7.0327E+00  2.0807E-05
 -7.0084E+00  3.1382E-05
 -6.9842E+00  4.4458E-05
 -6.9599E+00  6.0123E-05
 -6.9357E+00  7.8460E-05
 -6.9114E+00  9.9541E-05
 -6.8872E+00  1.2343E-04
 -6.8629E+00  1.5017E-04
 -6.8387E+00  1.7987E-04
 -6.8144E+00  2.1263E-04
 -6.7902E+00  2.4861E-04
 -6.7659E+00  2.8800E-04
 -6.7417E+00  3.3097E-04
 -6.7174E+00  3.7762E-04
 -6.6932E+00  4.2800E-04
 -6.6689E+00  4.8214E-04
 -6.6447E+00  5.4002E-04
 -6.6204E+00  6.0173E-04
 -6.5962E+00  6.6745E-04
 -6.5719E+00  7.3749E-04
 -6.5477E+00  8.1218E-04
 -6.5234E+00  8.9179E-04
 -6.4992E+00  9.7647E-04
 -6.4749E+00  1.0662E-03
 -6.4507E+00  1.1607E-03
 -6.4264E+00  1.2598E-03
 -6.4022E+00  1.3635E-03
 -6.3779E+00  1.4721E-03
 -6.3537E+00  1.5858E-03
 -6.3294E+00  1.7053E-03
 -6.3052E+00  1.8311E-03
 -6.2809E+00  1.9633E-03
 -6.2567E+00  2.1018E-03
 -6.2324E+00  2.2458E-03
 -6.2082E+00  2.3948E-03
 -6.1839E+00  2.5483E-03
 -6.1596E+00  2.7064E-03
 -6.1354E+00  2.8698E-03
 -6.1111E+00  3.0393E-03
 -6.0869E+00  3.2157E-03
 -6.0626E+00  3.3992E-03
 -6.0384E+00  3.5893E-03
 -6.0141E+00  3.7849E-03
 -5.9899E+00  3.9846E-03
 -5.9656E+00  4.1873E-03
 -5.9414E+00  4.3926E-03
 -5.9171E+00  4.6013E-03
 -5.8929E+00  4.8147E-03
 -5.8686E+00  5.0339E-03
 -5.8444E+00  5.2597E-03
 -5.8201E+00  5.4911E-03
 -5.7959E+00  5.7265E-03
 -5.7716E+00  5.9631E-03
 -5.7474E+00  6.1991E-03
 -5.7231E+00  6.4332E-03
 -5.6989E+00  6.6663E-03
 -5.6746E+00  6.9001E-03
 -5.6504E+00  7.1366E-03
 -5.6261E+00  7.3769E-03
 -5.6019E+00  7.6202E-03
 -5.5776E+00  7.8640E-03
 -5.5534E+00  8.1044E-03
 -5.5291E+00  8.3381E-03
 -5.5049E+00  8.5631E-03
 -5.4806E+00  8.7799E-03
 -5.4564E+00  8.9908E-03
 -5.4321E+00  9.1990E-03
 -5.4079E+00  9.4062E-03
 -5.3836E+00  9.6120E-03
 -5.3594E+00  9.8133E-03
 -5.3351E+00  1.0005E-02
 -5.3109E+00  1.0183E-02
 -5.2866E+00  1.0343E-02
 -5.2624E+00  1.0487E-02
 -5.2381E+00  1.0617E-02
 -5.2139E+00  1.0737E-02
 -5.1896E+00  1.0850E-02
 -5.1654E+00  1.0956E-02
 -5.1411E+00  1.1053E-02
 -5.1169E+00  1.1134E-02
 -5.0926E+00  1.1194E-02
 -5.0684E+00  1.1229E-02
 -5.0441E+00  1.1240E-02
 -5.0199E+00  1.1229E-02
 -4.9956E+00  1.1202E-02
 -4.9714E+00  1.1163E-02
 -4.9471E+00  1.1114E-02
 -4.9229E+00  1.1051E-02
 -4.8986E+00  1.0970E-02
 -4.8744E+00  1.0863E-02
 -4.8501E+00  1.0728E-02
 -4.8259E+00  1.0565E-02
 -4.8016E+00  1.0378E-02
 -4.7774E+00  1.0173E-02
 -4.7531E+00  9.9544E-03
 -4.7289E+00  9.7255E-03
 -4.7046E+00  9.4842E-03
 -4.6804E+00  9.2259E-03
 -4.6561E+00  8.9460E-03
 -4.6319E+00  8.6417E-03
 -4.6076E+00  8.3141E-03
 -4.5834E+00  7.9681E-03
 -4.5591E+00  7.6097E-03
 -4.5349E+00  7.2446E-03
 -4.5106E+00  6.8754E-03
 -4.4864E+00  6.5018E-03
 -4.4621E+00  6.1214E-03
 -4.4379E+00  5.7318E-03
 -4.4136E+00  5.3327E-03
 -4.3894E+00  4.9264E-03
 -4.3651E+00  4.5179E-03
