  -12.9730    -3.0000   1.7778e-09
  -12.9730    -2.9496   1.1159e-08
  -12.9730    -2.8992   9.8440e-09
  -12.9730    -2.8487   2.2662e-09
  -12.9730    -2.7983   3.5219e-08
  -12.9730    -2.7479   3.0054e-08
  -12.9730    -2.6975   3.4010e-09
  -12.9730    -2.6471   7.2941e-08
  -12.9730    -2.5966   1.0068e-07
  -12.9730    -2.5462   4.6707e-09
  -12.9730    -2.4958   1.3408e-07
  -12.9730    -2.4454   2.8462e-07
  -12.9730    -2.3950   2.1838e-08
  -12.9730    -2.3445   1.1582e-06
  -12.9730    -2.2941   4.3516e-06
  -12.9730    -2.2437   6.4464e-06
  -12.9730    -2.1933   4.7137e-06
  -12.9730    -2.1429   1.4984e-06
  -12.9730    -2.0924   5.9740e-08
  -12.9730    -2.0420   9.5531e-08
  -12.9730    -1.9916   1.1043e-07
  -12.9730    -1.9412   1.6139e-08
  -12.9730    -1.8908   6.4168e-10
  -12.9730    -1.8403   3.3752e-09
  -12.9730    -1.7899   1.3778e-08
  -12.9730    -1.7395   6.3871e-10
  -12.9730    -1.6891   1.0756e-07
  -12.9730    -1.6387   1.7722e-07
  -12.9730    -1.5882   7.3356e-09
  -12.9730    -1.5378   4.6430e-07
  -12.9730    -1.4874   1.0044e-06
  -12.9730    -1.4370   1.3080e-07
  -12.9730    -1.3866   1.2755e-06
  -12.9730    -1.3361   4.5569e-06
  -12.9730    -1.2857   1.2071e-06
  -12.9730    -1.2353   1.1145e-05
  -12.9730    -1.1849   1.1669e-04
  -12.9730    -1.1345   2.4731e-04
  -12.9730    -1.0840   2.6641e-04
  -12.9730    -1.0336   1.3620e-04
  -12.9730    -0.9832   1.4372e-05
  -12.9730    -0.9328   1.1907e-05
  -12.9730    -0.8823   4.1460e-05
  -12.9730    -0.8319   1.9988e-05
  -12.9730    -0.7815   1.9258e-07
  -12.9730    -0.7311   1.3827e-05
  -12.9730    -0.6807   1.2469e-05
  -12.9730    -0.6302   2.5239e-07
  -12.9730    -0.5798   1.2557e-05
  -12.9730    -0.5294   1.6674e-05
  -12.9730    -0.4790   1.0532e-06
  -12.9730    -0.4286   1.3505e-05
  -12.9730    -0.3781   2.9613e-05
  -12.9730    -0.3277   6.0606e-06
  -12.9730    -0.2773   1.3737e-05
  -12.9730    -0.2269   5.8635e-05
  -12.9730    -0.1765   2.1833e-05
  -12.9730    -0.1260   5.8120e-05
  -12.9730    -0.0756   5.3669e-04
  -12.9730    -0.0252   1.2612e-03
  -12.9730     0.0252   1.3621e-03
  -12.9730     0.0756   6.7068e-04
  -12.9730     0.1260   9.0764e-05
  -12.9730     0.1765   1.9995e-05
  -12.9730     0.2269   1.0479e-04
  -12.9730     0.2773   5.6488e-05
  -12.9730     0.3277   8.4874e-07
  -12.9730     0.3781   1.9486e-05
  -12.9730     0.4286   2.1139e-05
  -12.9730     0.4790   9.6660e-07
  -12.9730     0.5294   1.0823e-05
  -12.9730     0.5798   1.7347e-05
  -12.9730     0.6302   2.1214e-06
  -12.9730     0.6807   6.8496e-06
  -12.9730     0.7311   1.8594e-05
  -12.9730     0.7815   5.4049e-06
  -12.9730     0.8319   3.6793e-06
  -12.9730     0.8823   2.1919e-05
  -12.9730     0.9328   1.0932e-05
  -12.9730     0.9832   8.9566e-06
  -12.9730     1.0336   1.0822e-04
  -12.9730     1.0840   2.4617e-04
  -12.9730     1.1345   2.5963e-04
  -12.9730     1.1849   1.4034e-04
  -12.9730     1.2353   1.6977e-05
  -12.9730     1.2857   7.8674e-07
  -12.9730     1.3361   7.6552e-06
  -12.9730     1.3866   4.2369e-06
  -12.9730     1.4370   1.6246e-07
  -12.9730     1.4874   5.5873e-07
  -12.9730     1.5378   6.3368e-07
  -12.9730     1.5882   4.4761e-08
  -12.9730     1.6387   9.9255e-08
  -12.9730     1.6891   1.3442e-07
  -12.9730     1.7395   1.7318e-08
  -12.9730     1.7899   7.1366e-09
  -12.9730     1.8403   3.6843e-09
  -12.9730     1.8908   1.2556e-10
  -12.9730     1.9412   1.6648e-09
  -12.9730     1.9916   5.3806e-08
  -12.9730     2.0420   7.7164e-08
  -12.9730     2.0924   3.6416e-08
  -12.9730     2.1429   1.1691e-06
  -12.9730     2.1933   4.3126e-06
  -12.9730     2.2437   6.7179e-06
  -12.9730     2.2941   5.1852e-06
  -12.9730     2.3445   1.6326e-06
  -12.9730     2.3950   2.0422e-08
  -12.9730     2.4454   4.5108e-07
  -12.9730     2.4958   3.8954e-07
  -12.9730     2.5462   3.8188e-08
  -12.9730     2.5966   4.6090e-08
  -12.9730     2.6471   9.3700e-08
  -12.9730     2.6975   1.4847e-08
  -12.9730     2.7479   1.5645e-08
  -12.9730     2.7983   3.8842e-08
  -12.9730     2.8487   1.1330e-08
  -12.9730     2.8992   3.0145e-09
  -12.9730     2.9496   1.2417e-08
  -12.9730     3.0000   4.1556e-09
  -12.9240    -3.0000   1.4442e-09
  -12.9240    -2.9496   1.2329e-08
  -12.9240    -2.8992   7.6071e-09
  -12.9240    -2.8487   3.0879e-09
  -12.9240    -2.7983   4.1756e-08
  -12.9240    -2.7479   3.4901e-08
  -12.9240    -2.6975   6.0239e-09
  -12.9240    -2.6471   9.6281e-08
  -12.9240    -2.5966   1.1548e-07
  -12.9240    -2.5462   6.1294e-09
  -12.9240    -2.4958   1.9152e-07
  -12.9240    -2.4454   3.3079e-07
  -12.9240    -2.3950   3.5559e-08
  -12.9240    -2.3445   1.7217e-06
  -12.9240    -2.2941   5.9295e-06
  -12.9240    -2.2437   8.4310e-06
  -12.9240    -2.1933   5.9547e-06
  -12.9240    -2.1429   1.8074e-06
  -12.9240    -2.0924   5.4817e-08
  -12.9240    -2.0420   1.4081e-07
  -12.9240    -1.9916   1.5659e-07
  -12.9240    -1.9412   2.0365e-08
  -12.9240    -1.8908   1.0855e-09
  -12.9240    -1.8403   3.4986e-09
  -12.9240    -1.7899   1.3695e-08
  -12.9240    -1.7395   5.0054e-09
  -12.9240    -1.6891   1.3486e-07
  -12.9240    -1.6387   1.8992e-07
  -12.9240    -1.5882   1.1272e-08
  -12.9240    -1.5378   6.0214e-07
  -12.9240    -1.4874   1.1469e-06
  -12.9240    -1.4370   1.4645e-07
  -12.9240    -1.3866   1.8774e-06
  -12.9240    -1.3361   5.4663e-06
  -12.9240    -1.2857   8.8246e-07
  -12.9240    -1.2353   1.7891e-05
  -12.9240    -1.1849   1.6063e-04
  -12.9240    -1.1345   3.2500e-04
  -12.9240    -1.0840   3.3963e-04
  -12.9240    -1.0336   1.6602e-04
  -12.9240    -0.9832   1.5127e-05
  -12.9240    -0.9328   1.8374e-05
  -12.9240    -0.8823   5.7898e-05
  -12.9240    -0.8319   2.9105e-05
  -12.9240    -0.7815   2.5392e-07
  -12.9240    -0.7311   1.3543e-05
  -12.9240    -0.6807   1.2412e-05
  -12.9240    -0.6302   7.9984e-07
  -12.9240    -0.5798   1.5709e-05
  -12.9240    -0.5294   1.8443e-05
  -12.9240    -0.4790   1.0062e-06
  -12.9240    -0.4286   1.7990e-05
  -12.9240    -0.3781   3.4481e-05
  -12.9240    -0.3277   6.0971e-06
  -12.9240    -0.2773   2.1948e-05
  -12.9240    -0.2269   7.1556e-05
  -12.9240    -0.1765   1.8994e-05
  -12.9240    -0.1260   9.6820e-05
  -12.9240    -0.0756   7.5478e-04
  -12.9240    -0.0252   1.6757e-03
  -12.9240     0.0252   1.7335e-03
  -12.9240     0.0756   8.2285e-04
  -12.9240     0.1260   9.9199e-05
  -12.9240     0.1765   3.3226e-05
  -12.9240     0.2269   1.4622e-04
  -12.9240     0.2773   8.0781e-05
  -12.9240     0.3277   2.3453e-06
  -12.9240     0.3781   1.8489e-05
  -12.9240     0.4286   2.1175e-05
  -12.9240     0.4790   1.1638e-06
  -12.9240     0.5294   1.3934e-05
  -12.9240     0.5798   1.9399e-05
  -12.9240     0.6302   1.9239e-06
  -12.9240     0.6807   9.4978e-06
  -12.9240     0.7311   2.1842e-05
  -12.9240     0.7815   5.5866e-06
  -12.9240     0.8319   6.4738e-06
  -12.9240     0.8823   2.7387e-05
  -12.9240     0.9328   1.0509e-05
  -12.9240     0.9832   1.6019e-05
  -12.9240     1.0336   1.5387e-04
  -12.9240     1.0840   3.2877e-04
  -12.9240     1.1345   3.3413e-04
  -12.9240     1.1849   1.7455e-04
  -12.9240     1.2353   1.9320e-05
  -12.9240     1.2857   1.4710e-06
  -12.9240     1.3361   1.0812e-05
  -12.9240     1.3866   6.0163e-06
  -12.9240     1.4370   3.2651e-07
  -12.9240     1.4874   5.1488e-07
  -12.9240     1.5378   6.3611e-07
  -12.9240     1.5882   4.6449e-08
  -12.9240     1.6387   1.3560e-07
  -12.9240     1.6891   1.5544e-07
  -12.9240     1.7395   1.3573e-08
  -12.9240     1.7899   9.3127e-09
  -12.9240     1.8403   4.9913e-09
  -12.9240     1.8908   4.1071e-10
  -12.9240     1.9412   4.2028e-09
  -12.9240     1.9916   6.7701e-08
  -12.9240     2.0420   8.0655e-08
  -12.9240     2.0924   7.0438e-08
  -12.9240     2.1429   1.6893e-06
  -12.9240     2.1933   5.7743e-06
  -12.9240     2.2437   8.6796e-06
  -12.9240     2.2941   6.4673e-06
  -12.9240     2.3445   1.9288e-06
  -12.9240     2.3950   1.0402e-08
  -12.9240     2.4454   6.4047e-07
  -12.9240     2.4958   5.4769e-07
  -12.9240     2.5462   6.2174e-08
  -12.9240     2.5966   4.1698e-08
  -12.9240     2.6471   9.6886e-08
  -12.9240     2.6975   1.6801e-08
  -12.9240     2.7479   2.0527e-08
  -12.9240     2.7983   4.5810e-08
  -12.9240     2.8487   9.3762e-09
  -12.9240     2.8992   4.4279e-09
  -12.9240     2.9496   1.4574e-08
  -12.9240     3.0000   4.5023e-09
  -12.8760    -3.0000   8.2853e-10
  -12.8760    -2.9496   1.5023e-08
  -12.8760    -2.8992   8.9730e-09
  -12.8760    -2.8487   6.5278e-09
  -12.8760    -2.7983   5.3434e-08
  -12.8760    -2.7479   3.8014e-08
  -12.8760    -2.6975   5.3475e-09
  -12.8760    -2.6471   1.2653e-07
  -12.8760    -2.5966   1.3408e-07
  -12.8760    -2.5462   1.1616e-08
  -12.8760    -2.4958   2.8609e-07
  -12.8760    -2.4454   4.4246e-07
  -12.8760    -2.3950   4.2891e-08
  -12.8760    -2.3445   2.3613e-06
  -12.8760    -2.2941   7.9102e-06
  -12.8760    -2.2437   1.0998e-05
  -12.8760    -2.1933   7.5907e-06
  -12.8760    -2.1429   2.2146e-06
  -12.8760    -2.0924   5.2563e-08
  -12.8760    -2.0420   2.0292e-07
  -12.8760    -1.9916   2.0576e-07
  -12.8760    -1.9412   2.6160e-08
  -12.8760    -1.8908   3.6865e-10
  -12.8760    -1.8403   6.0963e-09
  -12.8760    -1.7899   1.8048e-08
  -12.8760    -1.7395   7.6476e-09
  -12.8760    -1.6891   1.7574e-07
  -12.8760    -1.6387   2.2757e-07
  -12.8760    -1.5882   1.6892e-08
  -12.8760    -1.5378   8.0230e-07
  -12.8760    -1.4874   1.3795e-06
  -12.8760    -1.4370   1.3113e-07
  -12.8760    -1.3866   2.8983e-06
  -12.8760    -1.3361   7.4239e-06
  -12.8760    -1.2857   8.4269e-07
  -12.8760    -1.2353   2.4837e-05
  -12.8760    -1.1849   2.1553e-04
  -12.8760    -1.1345   4.2669e-04
  -12.8760    -1.0840   4.3456e-04
  -12.8760    -1.0336   2.0578e-04
  -12.8760    -0.9832   1.6017e-05
  -12.8760    -0.9328   2.7212e-05
  -12.8760    -0.8823   7.7739e-05
  -12.8760    -0.8319   3.7904e-05
  -12.8760    -0.7815   8.6446e-07
  -12.8760    -0.7311   1.7354e-05
  -12.8760    -0.6807   1.4863e-05
  -12.8760    -0.6302   1.0735e-06
  -12.8760    -0.5798   2.0768e-05
  -12.8760    -0.5294   2.2334e-05
  -12.8760    -0.4790   8.1220e-07
  -12.8760    -0.4286   2.4387e-05
  -12.8760    -0.3781   4.1895e-05
  -12.8760    -0.3277   5.7938e-06
  -12.8760    -0.2773   3.4497e-05
  -12.8760    -0.2269   9.8816e-05
  -12.8760    -0.1765   2.1607e-05
  -12.8760    -0.1260   1.3461e-04
  -12.8760    -0.0756   1.0206e-03
  -12.8760    -0.0252   2.2083e-03
  -12.8760     0.0252   2.2336e-03
  -12.8760     0.0756   1.0252e-03
  -12.8760     0.1260   1.1167e-04
  -12.8760     0.1765   5.1393e-05
  -12.8760     0.2269   1.9759e-04
  -12.8760     0.2773   1.0570e-04
  -12.8760     0.3277   3.7021e-06
  -12.8760     0.3781   2.4218e-05
  -12.8760     0.4286   2.5563e-05
  -12.8760     0.4790   1.3275e-06
  -12.8760     0.5294   1.8703e-05
  -12.8760     0.5798   2.3881e-05
  -12.8760     0.6302   1.8909e-06
  -12.8760     0.6807   1.3068e-05
  -12.8760     0.7311   2.7184e-05
  -12.8760     0.7815   5.6297e-06
  -12.8760     0.8319   1.0813e-05
  -12.8760     0.8823   3.8413e-05
  -12.8760     0.9328   1.2822e-05
  -12.8760     0.9832   2.2598e-05
  -12.8760     1.0336   2.0880e-04
  -12.8760     1.0840   4.3691e-04
  -12.8760     1.1345   4.3398e-04
  -12.8760     1.1849   2.2106e-04
  -12.8760     1.2353   2.2361e-05
  -12.8760     1.2857   2.5075e-06
  -12.8760     1.3361   1.4771e-05
  -12.8760     1.3866   7.8966e-06
  -12.8760     1.4370   4.5163e-07
  -12.8760     1.4874   6.8497e-07
  -12.8760     1.5378   7.8695e-07
  -12.8760     1.5882   4.7100e-08
  -12.8760     1.6387   1.8354e-07
  -12.8760     1.6891   1.9620e-07
  -12.8760     1.7395   1.6894e-08
  -12.8760     1.7899   1.2950e-08
  -12.8760     1.8403   8.2742e-09
  -12.8760     1.8908   6.1528e-10
  -12.8760     1.9412   8.1586e-09
  -12.8760     1.9916   9.6166e-08
  -12.8760     2.0420   1.0162e-07
  -12.8760     2.0924   1.0067e-07
  -12.8760     2.1429   2.3015e-06
  -12.8760     2.1933   7.6993e-06
  -12.8760     2.2437   1.1272e-05
  -12.8760     2.2941   8.2382e-06
  -12.8760     2.3445   2.3361e-06
  -12.8760     2.3950   8.8095e-09
  -12.8760     2.4454   8.8335e-07
  -12.8760     2.4958   7.2262e-07
  -12.8760     2.5462   8.3946e-08
  -12.8760     2.5966   5.6032e-08
  -12.8760     2.6471   1.1686e-07
  -12.8760     2.6975   1.8457e-08
  -12.8760     2.7479   2.5970e-08
  -12.8760     2.7983   5.7703e-08
  -12.8760     2.8487   1.0357e-08
  -12.8760     2.8992   5.1399e-09
  -12.8760     2.9496   1.9687e-08
  -12.8760     3.0000   4.9768e-09
  -12.8270    -3.0000   1.0669e-09
  -12.8270    -2.9496   2.3411e-08
  -12.8270    -2.8992   1.2399e-08
  -12.8270    -2.8487   7.8735e-09
  -12.8270    -2.7983   7.2403e-08
  -12.8270    -2.7479   4.5939e-08
  -12.8270    -2.6975   1.0182e-08
  -12.8270    -2.6471   1.6598e-07
  -12.8270    -2.5966   1.6323e-07
  -12.8270    -2.5462   9.8580e-09
  -12.8270    -2.4958   4.0805e-07
  -12.8270    -2.4454   6.1974e-07
  -12.8270    -2.3950   4.3519e-08
  -12.8270    -2.3445   3.0294e-06
  -12.8270    -2.2941   1.0277e-05
  -12.8270    -2.2437   1.4224e-05
  -12.8270    -2.1933   9.7476e-06
  -12.8270    -2.1429   2.7911e-06
  -12.8270    -2.0924   5.9535e-08
  -12.8270    -2.0420   2.7386e-07
  -12.8270    -1.9916   2.6726e-07
  -12.8270    -1.9412   3.2668e-08
  -12.8270    -1.8908   1.8143e-09
  -12.8270    -1.8403   7.7617e-09
  -12.8270    -1.7899   2.4368e-08
  -12.8270    -1.7395   8.7427e-09
  -12.8270    -1.6891   2.2545e-07
  -12.8270    -1.6387   2.8588e-07
  -12.8270    -1.5882   1.7229e-08
